time;isin;high;low;last;vol#
200607181255;OMX;893.29;892.07;892.07;5975.1392
200607181300;OMX;892.61;892.04;892.56;6007.4297
200607181305;OMX;892.55;891.64;891.64;6075.9917
200607181310;OMX;892.29;891.74;892.28;6144.0723
200607181315;OMX;893.77;892.69;892.87;6210.5449
200607181320;OMX;894.42;893.45;893.86;6311.7637
200607181325;OMX;894.65;893.73;893.73;6327.3838
200607181330;OMX;896.01;894.34;896.01;6469.5181
200607181335;OMX;896.35;895.37;895.56;6578.2632
200607181340;OMX;895.87;895.02;895.87;6608.6255
200607181345;OMX;896.32;895.62;896.32;6655.2197
200607181350;OMX;897.23;895.74;897.23;6659.6025
200607181355;OMX;896.87;896.49;896.71;6710.0327
200607181400;OMX;896.85;896.37;896.37;6783.0845
200607181405;OMX;896.36;894.43;894.81;6880.3511
200607181410;OMX;895.1;894.23;894.98;6963.8467
200607181415;OMX;895.79;894.69;894.79;6997.3682
200607181420;OMX;895.33;894.36;894.63;7066.106
200607181425;OMX;896.33;894.54;896.33;7117.5435
200607181430;OMX;896.78;895.64;896.78;7227.7202
200607181435;OMX;896.47;895.05;896.47;7515.8706
200607181440;OMX;897.33;896.08;896.08;7697.0181
200607181445;OMX;896.6;896.05;896.59;7738.1738
200607181450;OMX;896.53;896.09;896.53;7809.5024
200607181455;OMX;896.43;895.55;895.95;7853.8354
200607181500;OMX;896.49;896.09;896.35;7887.9961
200607181505;OMX;896.2;895.66;895.66;7968.5737
200607181510;OMX;895.74;894.44;894.44;8114.4585
200607181515;OMX;895.52;894.84;895.43;8200.7266
200607181520;OMX;896.91;896.01;896.91;8507.1465
200607181525;OMX;897.77;896.31;896.74;8627.501
200607181530;OMX;898.02;897.33;898.02;8665.9385
200607181535;OMX;899.09;897.89;898.66;8959.5039
200607181540;OMX;899.7;898.55;899.58;9103.4863
200607181545;OMX;899.63;898.1;898.1;9306.8242
200607181550;OMX;898.58;898.25;898.25;9555.3076
200607181555;OMX;898.2;897.6;897.6;9781.998
200607181600;OMX;899.4;898.16;899.4;9949.001
200607181605;OMX;898.57;898.05;898.21;10137
200607181610;OMX;898.54;897.28;897.28;10272.0703
200607181615;OMX;898.92;897.15;898.92;10384.3662
200607181620;OMX;898.94;897.93;897.93;10591.7686
200607181625;OMX;898.11;897.89;898.11;10734.1104
200607181630;OMX;897.98;897.85;897.98;10779.7139
200607181635;OMX;898.82;898.05;898.43;10898.4521
200607181640;OMX;898.36;897.5;898.36;11031.2041
200607181645;OMX;898.26;897.44;897.62;11109.4756
200607181650;OMX;898.97;898.21;898.21;11479.4336
200607181655;OMX;898.61;897.98;898.13;11607.5391
200607181700;OMX;898.1;895.72;895.72;11721.5508
200607181705;OMX;897.24;895.87;896.97;12082.9561
200607181710;OMX;897.68;897.29;897.68;12191.3818
200607181715;OMX;897.53;896.7;897.17;12278.0068
200607181720;OMX;896.67;895.39;895.56;12508.7393
200607181725;OMX;894.99;894.42;894.42;12886.0527
200607181730;OMX;894.32;893.57;893.57;13140.8535
200607190905;OMX;903.82;893.57;903.82;718.5706
200607190910;OMX;906.43;904.97;905.72;930.9719
200607190915;OMX;905.75;905.15;905.35;1093.6017
200607190920;OMX;906.36;905.84;905.95;1315.6057
200607190925;OMX;906;905.86;906;1436.0731
200607190930;OMX;906.16;905.61;905.8;1512.8042
200607190935;OMX;905.61;905.21;905.35;1618.3506
200607190940;OMX;905.85;904.44;904.62;1823.4741
200607190945;OMX;905.2;904.71;904.84;1884.1554
200607190950;OMX;906.64;904.79;906.64;2009.1021
200607190955;OMX;907.38;906.15;907.38;2057.2852
200607191000;OMX;908;907.24;907.37;2158.262
200607191005;OMX;908.57;907.79;908.57;2364.7332
200607191010;OMX;908.74;907.28;907.38;2443.1211
200607191015;OMX;909.48;907.53;909.48;2646.0818
200607191020;OMX;909.91;909.14;909.72;2706.0906
200607191025;OMX;910;908.85;909.12;2836.0293
200607191030;OMX;911.19;909.41;911.19;3120.627
200607191035;OMX;911.83;910.68;911.83;3212.8171
200607191040;OMX;911.85;911.06;911.29;3299.2559
200607191045;OMX;912.12;911.16;911.48;3371.9592
200607191050;OMX;911.48;909.52;909.52;3531.3894
200607191055;OMX;910.03;909.27;910.03;3743.4287
200607191100;OMX;909.89;908.82;909.53;3830.1948
200607191105;OMX;910.62;909.45;910.62;3961.9016
200607191110;OMX;911.19;910.52;910.71;4006.2935
200607191115;OMX;910.69;909.95;910.69;4030.8018
200607191120;OMX;910.25;909.73;909.73;4154.4155
200607191125;OMX;909.88;909.35;909.82;4280.1826
200607191130;OMX;910.45;909.19;910.45;4348.4038
200607191135;OMX;910.27;909.35;910.01;4421.7583
200607191140;OMX;910.16;909.32;910.16;4456.9834
200607191145;OMX;910.16;909.44;909.6;4515.8667
200607191150;OMX;910.31;909.55;910.31;4613.0337
200607191155;OMX;910.47;909.74;909.99;4703.4551
200607191200;OMX;910.22;909.3;909.82;4761.6621
200607191205;OMX;909.58;908.8;908.8;4804.2778
200607191210;OMX;909.24;909.04;909.04;4870.0688
200607191215;OMX;910.42;909.29;909.57;4928.1919
200607191220;OMX;910.47;909.5;910.23;4946.6787
200607191225;OMX;910;909.47;910;4994.7979
200607191230;OMX;910.45;909.73;909.91;5049.2339
200607191235;OMX;910.02;909.27;909.27;5134.478
200607191240;OMX;909.65;909.42;909.63;5250.1523
200607191245;OMX;910.49;909.58;910.49;5277.2813
200607191250;OMX;911.17;910.41;910.76;5437.4458
200607191255;OMX;911.01;910.46;911.01;5513.5488
200607191300;OMX;910.98;910.26;910.84;6005.6895
200607191305;OMX;911.56;910.75;910.85;6092.5986
200607191310;OMX;911.65;910.69;910.69;5923.291
200607191315;OMX;911.43;910.21;911.27;6054.6792
200607191320;OMX;911.54;911.1;911.54;6112.001
200607191325;OMX;911.98;911.55;911.98;6146.9976
200607191330;OMX;912.13;911.78;911.95;6220.6597
200607191335;OMX;912.34;911.87;912.34;6268.8823
200607191340;OMX;912.9;912.65;912.72;6363.0229
200607191345;OMX;913.34;912.47;912.75;6429.314
200607191350;OMX;913.98;912.79;913.98;6518.4268
200607191355;OMX;914.33;913.38;913.92;6608.833
200607191400;OMX;913.57;912.72;912.72;6643.207
200607191405;OMX;913.75;912.89;913.75;6708.7827
200607191410;OMX;913.87;913.07;913.42;6778.2871
200607191415;OMX;914.16;913.63;914.16;6841.1553
200607191420;OMX;913.59;913.13;913.59;6896.7695
200607191425;OMX;914.39;913.29;913.4;7049.3145
200607191430;OMX;913.77;913.26;913.54;7111.4839
200607191435;OMX;913.01;911.47;911.47;7457.5366
200607191440;OMX;912.34;911.81;912.34;7543.4761
200607191445;OMX;914.02;912.17;914.02;7774.8716
200607191450;OMX;915.79;914.11;915.5;8040.3945
200607191455;OMX;915.19;914.49;915.06;8119.644
200607191500;OMX;914.18;913.71;913.75;8296.9336
200607191505;OMX;914.44;913.19;913.19;8453.999
200607191510;OMX;913.81;913.08;913.61;8641.9414
200607191515;OMX;913.89;912.65;913.89;8747.3584
200607191520;OMX;913.71;913.06;913.06;8872.5811
200607191525;OMX;913.65;912.88;913.62;9002.9805
200607191530;OMX;913.69;912.82;913.57;9057.1572
200607191535;OMX;913.52;912.87;913.52;9217.0889
200607191540;OMX;914.35;914.02;914.02;9381.2725
200607191545;OMX;914.04;912.74;914.04;9458.293
200607191550;OMX;914.27;913.97;914.15;9703.0166
200607191555;OMX;914.89;914.37;914.37;9837.3076
200607191600;OMX;914.98;913.71;914.91;9926.5049
200607191605;OMX;920.17;917.08;920.17;10538.0771
200607191610;OMX;921.87;921.09;921.87;10748.1699
200607191615;OMX;921.89;920.92;920.95;10879.7871
200607191620;OMX;920.87;919.3;919.3;11146.6465
200607191625;OMX;918.91;917.07;917.07;11514.7676
200607191630;OMX;918.74;916.81;918.11;11673.2832
200607191635;OMX;918.64;917.49;917.49;11836.3281
200607191640;OMX;920.18;917.67;920.08;12201.4326
200607191645;OMX;922.28;920.1;922.22;12393.7363
200607191650;OMX;922.95;921.94;922.95;12632.6416
200607191655;OMX;923.23;922.69;923.23;13018.3555
200607191700;OMX;923.42;922.66;923.42;13188.3652
200607191705;OMX;925.5;923.91;925.1;13432.9551
200607191710;OMX;925.2;924.32;924.34;13635.5527
200607191715;OMX;925;924.25;925;13861.0654
200607191720;OMX;927.72;925;927.72;14390.6133
200607191725;OMX;928.54;927.91;928.54;15010.5859
200607191730;OMX;929.54;929.54;929.54;15346.9502
200607200905;OMX;933.18;929.54;932.58;890.4181
200607200910;OMX;933.4;932.05;932.27;1277.535
200607200915;OMX;932.78;932.4;932.65;1461.1428
200607200920;OMX;932.98;932.16;932.98;1820.3164
200607200925;OMX;935.16;933.41;933.81;2071.5659
200607200930;OMX;933.97;933.27;933.97;2279.8054
200607200935;OMX;934.83;934.23;934.83;2491.9543
200607200940;OMX;935.46;934.55;935.07;2627.5269
200607200945;OMX;934.86;934.14;934.14;2842.5378
200607200950;OMX;934.35;933.43;933.55;3214.3708
200607200955;OMX;932.52;931.8;931.8;3328.6616
200607201000;OMX;932.12;931.28;931.68;3455.1091
200607201005;OMX;932.18;931.52;932.09;3659.6663
200607201010;OMX;932.38;930.15;930.15;4055.8884
200607201015;OMX;931.97;931.19;931.62;4313.689
200607201020;OMX;932.92;931.99;932.92;4519.9424
200607201025;OMX;932.39;932.05;932.05;4453.5205
200607201030;OMX;932.05;931.91;931.91;4516.7842
200607201035;OMX;933.48;932.04;933.48;4591.1533
200607201040;OMX;932.95;932.05;932.05;4683.3945
200607201045;OMX;932.38;931.92;932.38;4775.3369
200607201050;OMX;932.47;931.75;931.75;4849.9019
200607201055;OMX;932.66;932.17;932.62;4974.5601
200607201100;OMX;933.88;932.82;933.29;5059.124
200607201105;OMX;933.87;933.08;933.08;5154.4907
200607201110;OMX;934.11;933.19;934.11;5312.0625
200607201115;OMX;934.59;933.66;933.77;5351.9575
200607201120;OMX;934.42;933.81;934.29;5584.7974
200607201125;OMX;934.39;934.02;934.02;5700.4888
200607201130;OMX;935.21;934.04;934.35;5793.7261
200607201135;OMX;934.55;933.93;934.07;5883.7056
200607201140;OMX;934.42;934.28;934.42;5917.7002
200607201145;OMX;934.64;934.16;934.42;5962.3657
200607201150;OMX;934.82;934.22;934.29;6031.0083
200607201155;OMX;934.96;934.05;934.96;6258.7949
200607201200;OMX;934.1;933.48;933.48;6394.0615
200607201205;OMX;934.55;933.79;934.55;6900.9141
200607201210;OMX;934.6;933.32;933.32;7149.5835
200607201215;OMX;933.61;932.87;932.87;7290.3999
200607201220;OMX;933.62;933.08;933.62;7384.9648
200607201225;OMX;933.48;932.95;933.27;7504.1279
200607201230;OMX;933.39;931.51;931.61;7679.3706
200607201235;OMX;930.46;928.68;928.69;8107.8491
200607201240;OMX;929.2;928.57;929.2;8241.7773
200607201245;OMX;930.07;929.22;930.07;8336.0469
200607201250;OMX;930.56;929.85;930.4;8457.9854
200607201255;OMX;930.38;929.95;929.95;8611.0635
200607201300;OMX;930.09;929.67;929.67;8676.6865
200607201305;OMX;930.21;929.43;929.43;8769.3721
200607201310;OMX;929.47;928.84;928.84;8861.2529
200607201315;OMX;929.61;928.86;929.61;8893.7676
200607201320;OMX;929.65;928.64;928.64;9106.0371
200607201325;OMX;929.03;928.06;928.81;9134.3838
200607201330;OMX;928.88;928.31;928.37;9202.501
200607201335;OMX;929.34;928.8;929.15;9375.0361
200607201340;OMX;929.81;928.72;929.81;9440.207
200607201345;OMX;930.25;929.59;930.25;9562.4326
200607201350;OMX;930.88;930;930.88;9665.6016
200607201355;OMX;931.08;930.61;930.75;9698.748
200607201400;OMX;930.8;929.69;929.69;9787.416
200607201405;OMX;929.89;929.28;929.28;9878.2236
200607201410;OMX;929.71;928.81;929.71;10007.5225
200607201415;OMX;929.74;928.85;929.38;10044.8184
200607201420;OMX;930.08;929.15;930.08;10074.0059
200607201425;OMX;930.26;929.45;929.6;10175.0244
200607201430;OMX;929.96;929.55;929.86;10198.6621
200607201435;OMX;929.99;929.28;929.81;10280.0117
200607201440;OMX;930.33;929.58;930.22;10381.3145
200607201445;OMX;930.04;929.5;929.96;10403.7168
200607201450;OMX;929.92;929.48;929.6;10450.3691
200607201455;OMX;931.3;929.66;931.3;10623.417
200607201500;OMX;932.73;931.74;932.73;10775.0898
200607201505;OMX;932;931.68;931.68;10880.4063
200607201510;OMX;932.06;930.98;932.06;11072.8496
200607201515;OMX;932.6;932.21;932.21;11141.0293
200607201520;OMX;932.5;932.17;932.47;11227.7627
200607201525;OMX;932.12;930.62;930.72;11322.6572
200607201530;OMX;931.54;931.12;931.54;11403.5459
200607201535;OMX;932.74;931.66;932.74;11600.001
200607201540;OMX;932.77;931.64;932.77;11722.6328
200607201545;OMX;932.19;930.92;930.92;11875.8613
200607201550;OMX;931.89;930.92;930.94;12115.2412
200607201555;OMX;931.74;930.85;931.74;12292.9063
200607201600;OMX;931.7;930.43;931.39;12454.1357
200607201605;OMX;930.65;929.55;929.55;12780.8262
200607201610;OMX;928.69;927.6;927.6;12990.6543
200607201615;OMX;927.91;927.3;927.91;13154.0771
200607201620;OMX;928.17;926.8;927.21;13358.9492
200607201625;OMX;927.22;926.6;927.22;13552.29
200607201630;OMX;927.47;927.21;927.46;13728.5781
200607201635;OMX;928.05;927.42;927.49;13953.9619
200607201640;OMX;928.85;927.65;927.98;14143.7314
200607201645;OMX;928.28;927.34;927.54;14335.6377
200607201650;OMX;926.4;925.93;925.95;14577.6152
200607201655;OMX;926.86;925.55;926.86;14783.3398
200607201700;OMX;929.1;927.62;928.64;14927.8584
200607201705;OMX;929.38;928.49;929.33;15186.6768
200607201710;OMX;929.7;928.75;929.29;15412.1963
200607201715;OMX;929.34;928.85;929.03;15577.5752
200607201720;OMX;929.6;928.97;929.49;15896.4883
200607201725;OMX;930.07;929.64;929.64;16309.9932
200607201730;OMX;929.36;928.46;928.55;16500.3027
200607210905;OMX;928.55;922.73;923.81;1230.5745
200607210910;OMX;924.75;923.98;924.26;1498.6265
200607210915;OMX;926.33;924.42;926.33;1633.7097
200607210920;OMX;927.64;926.6;927.24;1824.6689
200607210925;OMX;928.19;926.88;926.88;1908.6709
200607210930;OMX;927.71;926.64;926.81;2083.929
200607210935;OMX;926.9;924.94;924.94;2373.261
200607210940;OMX;925.37;923.81;923.81;2573.293
200607210945;OMX;922.88;922.55;922.76;2993.4143
200607210950;OMX;922.54;921.37;921.48;3246.6677
200607210955;OMX;922.19;921.46;922.08;3350.3276
200607211000;OMX;921.88;920.54;920.54;3535.6033
200607211005;OMX;921.18;920.41;920.75;3628.9526
200607211010;OMX;921;920.57;920.71;3765.2612
200607211015;OMX;922.29;920.64;922.29;3873.2988
200607211020;OMX;922.46;921.89;922.21;4020.6338
200607211025;OMX;923.37;922.71;922.71;4062.8804
200607211030;OMX;922.82;921.97;921.97;4108.5068
200607211035;OMX;923.13;922.15;923.13;4186.6465
200607211040;OMX;922.93;922.35;922.35;4215.8096
200607211045;OMX;922.84;921.18;921.18;4465.9502
200607211050;OMX;921.1;919.52;919.65;4573.4575
200607211055;OMX;920.43;919.78;920.31;4640.7095
200607211100;OMX;919.88;919;919.42;4916.2759
200607211105;OMX;920.12;917.45;917.96;5207.6113
200607211110;OMX;919.41;917.36;919.41;5440.4507
200607211115;OMX;920.24;918.7;920.22;5555.7607
200607211120;OMX;920.27;919.69;919.9;5626.9663
200607211125;OMX;920.27;919.51;920.19;5764.1406
200607211130;OMX;921.86;920;921.86;6101.8042
200607211135;OMX;923.65;922.93;923.48;6446.8345
200607211140;OMX;924.74;923.6;924.28;6775.3223
200607211145;OMX;925.34;924.31;924.84;6910.4878
200607211150;OMX;925.55;924.41;924.41;7191.813
200607211155;OMX;926.98;926.58;926.78;7382.4331
200607211200;OMX;927.75;925.41;925.41;7728.8091
200607211205;OMX;925.34;924.62;925.22;7797.2744
200607211210;OMX;925.48;924.75;925.48;8015.7998
200607211215;OMX;925.72;924.61;925.72;8062.3687
200607211220;OMX;925.5;925.07;925.5;8174.4785
200607211225;OMX;926.22;925.43;925.68;8266.2207
200607211230;OMX;927.03;925.76;926.2;8357.8271
200607211235;OMX;926.19;925.95;926.19;8401.6133
200607211240;OMX;926.55;925.86;926.34;8621.7832
200607211245;OMX;927.41;926.21;926.84;8676.6006
200607211250;OMX;926.84;926.23;926.62;8820.9277
200607211255;OMX;926.71;926.08;926.5;8841.8564
200607211300;OMX;926.66;926.11;926.11;8952.8867
200607211305;OMX;926.36;925.67;926.01;9101.6436
200607211310;OMX;926.08;925.58;926.05;9185.6787
200607211315;OMX;926.11;925.79;925.79;9221.8906
200607211320;OMX;925.85;924.78;924.89;9421.3291
200607211325;OMX;924.9;923.77;924.36;9500.2949
200607211330;OMX;923.95;923.81;923.89;9552.416
200607211335;OMX;922.6;921.89;922.15;9912.8945
200607211340;OMX;922.81;921.62;921.62;10025.1768
200607211345;OMX;921.21;919.5;919.5;10235.585
200607211350;OMX;920.42;919.56;920.42;10333.4414
200607211355;OMX;920.98;920.15;920.98;10410.1855
200607211400;OMX;920.74;920.08;920.08;10475.0391
200607211405;OMX;919.92;919.28;919.54;10567.7275
200607211410;OMX;919.6;918.39;918.39;10688.877
200607211415;OMX;918.28;917.91;917.97;10819.1211
200607211420;OMX;918.53;916.97;916.97;10990.165
200607211425;OMX;918.12;917.86;918.11;11073.0879
200607211430;OMX;918.43;917.73;918.43;11184.6133
200607211435;OMX;918.65;917.48;918.01;11351.6514
200607211440;OMX;920.58;918.31;920.58;11685.4092
200607211445;OMX;921;920.45;920.5;11829.5371
200607211450;OMX;921.2;920.34;920.34;11924.5127
200607211455;OMX;920.57;920.14;920.57;12005.3359
200607211500;OMX;921.74;920.44;921.41;12218.834
200607211505;OMX;921.47;920.65;921.31;12369.4824
200607211510;OMX;921.17;920.05;921.17;12429.6016
200607211515;OMX;921.52;920.61;921.09;12498.2373
200607211520;OMX;921.54;921.14;921.51;12574.1504
200607211525;OMX;921.75;921.32;921.5;12708.2402
200607211530;OMX;921.81;920.89;920.89;12906.8174
200607211535;OMX;920.73;919.24;919.24;13389.8018
200607211540;OMX;918.57;917.63;917.79;13717.0195
200607211545;OMX;918.88;918.09;918.35;14107.1563
200607211550;OMX;918.7;917.13;917.13;14400.0127
200607211555;OMX;917.24;916.33;916.33;14595.9072
200607211600;OMX;917.48;916.77;917.48;14765.5596
200607211605;OMX;916.81;915.84;915.84;15018.3408
200607211610;OMX;915.95;914.47;914.99;15287.29
200607211615;OMX;915.79;914.38;914.38;15501.3564
200607211620;OMX;915.06;914.16;914.72;15706.8975
200607211625;OMX;916.27;914.81;915.92;15912.0439
200607211630;OMX;916.27;915.22;915.35;16047.6973
200607211635;OMX;914.5;913.22;913.22;16206.8955
200607211640;OMX;915.84;914.04;915.84;16418.3262
200607211645;OMX;916.12;915.43;916.03;16517.2988
200607211650;OMX;916.38;915.58;915.58;16681.2715
200607211655;OMX;917.57;915.92;917.57;17038.5469
200607211700;OMX;919.03;917.81;918.43;17264.2617
200607211705;OMX;918.49;917.78;917.78;17479.5176
200607211710;OMX;918.1;917.39;918.1;17904.7188
200607211715;OMX;917;915.56;915.56;18116.207
200607211720;OMX;915.85;915.1;915.26;18592.959
200607211725;OMX;915.84;915.47;915.47;19136.1816
200607211730;OMX;915.03;914.6;914.6;19504.0605
200607240905;OMX;919.13;914.6;919.13;1389.8422
200607240910;OMX;920.74;918.62;920.37;1497.1967
200607240915;OMX;921.54;920.06;920.6;1616.3208
200607240920;OMX;919.65;917.32;917.32;1782.5038
200607240925;OMX;917.86;916.79;917.24;1818.3276
200607240930;OMX;917.61;916.92;917.17;1858.566
200607240935;OMX;917.66;916.88;917.66;2042.4213
200607240940;OMX;918.8;918.14;918.8;2101.6604
200607240945;OMX;918.85;918.44;918.5;2167.3562
200607240950;OMX;918.56;917.96;917.96;2261.7729
200607240955;OMX;919.06;918.09;918.41;2310.5242
200607241000;OMX;919.44;918.88;918.88;2335.2712
200607241005;OMX;919.68;918.69;918.69;2384.8477
200607241010;OMX;919.93;918.93;919.73;2441.562
200607241015;OMX;919.94;919.27;919.94;2489.9873
200607241020;OMX;919.86;919.28;919.77;2596.2952
200607241025;OMX;920.39;920.22;920.24;2629.3145
200607241030;OMX;920.12;919.35;919.48;2656.5635
200607241035;OMX;920.49;919.7;920.38;2715.4602
200607241040;OMX;920.44;919.02;919.65;2865.0542
200607241045;OMX;920.45;919.91;920.38;2959.4729
200607241050;OMX;921.83;919.69;921.3;3142.7888
200607241055;OMX;923.31;921.78;923.31;3213.2593
200607241100;OMX;923.99;923.04;923.69;3330.636
200607241105;OMX;924.77;923.36;924.77;3501.9019
200607241110;OMX;925.59;924.66;925.59;3568.5642
200607241115;OMX;925.79;924.91;925.79;3713.6924
200607241120;OMX;926.19;925.69;925.96;3824.8159
200607241125;OMX;926.63;925.82;926.39;3878.9045
200607241130;OMX;926.73;925.62;925.62;3948.1086
200607241135;OMX;926.53;925.66;926.53;4007.9634
200607241140;OMX;926.92;926.57;926.57;4230.8701
200607241145;OMX;926.92;926.35;926.92;4258.8286
200607241150;OMX;926.85;926.18;926.83;4343.562
200607241155;OMX;927.14;926.12;926.91;4417.7729
200607241200;OMX;926.95;926.59;926.9;4496.0366
200607241205;OMX;927.23;926.79;927.23;4587.4175
200607241210;OMX;927.16;926.82;926.82;4675.2109
200607241215;OMX;926.75;926.4;926.66;4733.6997
200607241220;OMX;927.05;926.45;927.05;4769.7842
200607241225;OMX;926.91;926.44;926.74;4815.6191
